timestamp,temperature,humidity,pressure,pioggia_3h,pioggia_presente
2026-02-19T17:27:54.191467,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:27:56.196348,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:27:58.219320,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:00.259956,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:02.282420,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:04.302398,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:06.340963,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:08.369414,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:10.396926,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:12.424236,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:14.441676,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:16.476245,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:18.506458,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:20.532930,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:22.561258,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:24.581377,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:26.602539,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:28.641084,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:30.670133,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:32.684747,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:34.729859,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:36.745925,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:38.773304,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:40.809571,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:43.018017,21.8,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:45.022807,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:47.024371,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:49.026859,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:51.029044,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:53.030467,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:55.031984,21.9,60.0,1005.7,0.0,ASSENTE
2026-02-19T17:28:57.035044,21.8,60.0,1005.7,0.0,ASSENTE
